id,time,gx,gy,gz,accx,accy,ax,ay,az,mx,my,mpu-temp,temperature,pressure,worldtime,lon,lat
36,8.513817138, 56, -151,-15240, -2612, -3392,-0.930176, -0.159424, -0.207031,0, 0, 0-29,9.14, 975.46223212.5,0.000000,0.000000
37,8.745141116, 68, -281,-15584, -2200, -3292,-0.951172, -0.134277, -0.200928,0, 0, 0-31,9.17, 975.46223212.5,0.000000,0.000000
38,8.969403113, 55, 181,-16176, -2428, -3248,-0.987305, -0.148193, -0.198242,0, 0, 0-29,9.17, 975.51223212.5,0.000000,0.000000
39,9.193718164, 75, -691,-15420, -2832, -3220,-0.941162, -0.172852, -0.196533,0, 0, 0-30,9.17, 975.51223213.5,0.000000,0.000000
40,9.41756189, 48, 277,-15600, -2124, -2804,-0.952148, -0.129639, -0.171143,0, 0, 0-29,9.17, 975.51223213.5,0.000000,0.000000
41,9.648887129, 95, 2,-15600, -2204, -2960,-0.952148, -0.134521, -0.180664,0, 0, 0-30,9.21, 975.46223213.5,0.000000,0.000000
42,9.880972100, 105, 197,-15780, -2172, -2960,-0.963135, -0.132568, -0.180664,0, 0, 0-29,9.21, 975.54223213.5,0.000000,0.000000
43,10.105237120, 24, -326,-15748, -1888, -3092,-0.961182, -0.115234, -0.188721,0, 0, 0-29,9.21, 975.54223214.5,0.000000,0.000000
44,10.329497136, 73, 24,-15668, -2104, -3040,-0.956299, -0.128418, -0.185547,0, 0, 0-29,9.23, 975.47223214.5,0.000000,0.000000
45,10.560886109, 58, 137,-15740, -2112, -3084,-0.960693, -0.128906, -0.188232,0, 0, 0-30,9.23, 975.49223214.5,0.000000,0.000000
46,10.78473780, 66, 314,-15520, -2268, -3024,-0.947266, -0.138428, -0.184570,0, 0, 0-30,9.23, 975.49223214.5,0.000000,0.000000
47,11.00903081, 125, 753,-15936, -2948, -2960,-0.972656, -0.179932, -0.180664,0, 0, 0-29,9.23, 975.49223214.5,0.000000,0.000000
48,11.24105178, 109, 815,-15704, -2124, -3096,-0.958496, -0.129639, -0.188965,0, 0, 0-28,9.25, 975.47223215.5,0.000000,0.000000
49,11.46491570, 92, -42,-15612, -2080, -3336,-0.952881, -0.126953, -0.203613,0, 0, 0-30,9.25, 975.49223215.5,0.000000,0.000000
50,11.68874553, 105, 287,-15756, -1956, -2940,-0.961670, -0.119385, -0.179443,0, 0, 0-29,9.25, 975.49223215.5,0.000000,0.000000
51,11.91259967, 59, 116,-15960, -1944, -2904,-0.974121, -0.118652, -0.177246,0, 0, 0-30,9.25, 975.49223215.5,0.000000,0.000000
52,12.14450990, 104, 785,-15776, -1296, -2992,-0.962891, -0.079102, -0.182617,0, 0, 0-29,9.27, 975.44223216.5,0.000000,0.000000
53,12.368747154, 3, -604,-16320, -2452, -3032,-0.996094, -0.149658, -0.185059,0, 0, 0-29,9.27, 975.49223216.5,0.000000,0.000000
54,12.592575132, 67, -988,-16028, -1868, -2948,-0.978271, -0.114014, -0.179932,0, 0, 0-29,9.27, 975.49223216.5,0.000000,0.000000
55,12.816407152, 93, -303,-15692, -2640, -2900,-0.957764, -0.161133, -0.177002,0, 0, 0-30,9.27, 975.49223216.5,0.000000,0.000000
56,13.08507590, 101, -67,-15776, -2196, -2992,-0.962891, -0.134033, -0.182617,0, 0, 0-29,9.29, 975.44223217.5,0.000000,0.000000
57,13.30938197, 58, -424,-15736, -2556, -2876,-0.960449, -0.156006, -0.175537,0, 0, 0-29,9.29, 975.47223217.5,0.000000,0.000000
58,13.533185133, 50, -8,-15656, -2208, -2884,-0.955566, -0.134766, -0.176025,0, 0, 0-29,9.29, 975.47223217.5,0.000000,0.000000
59,13.75703596, 83, 433,-15680, -2296, -2776,-0.957031, -0.140137, -0.169434,0, 0, 0-29,9.31, 975.44223217.5,0.000000,0.000000
60,13.98836168, 78, 264,-15488, -2500, -2876,-0.945312, -0.152588, -0.175537,0, 0, 0-30,9.31, 975.47223217.5,0.000000,0.000000
61,14.212166-13, 170, 216,-15932, -2540, -3032,-0.972412, -0.155029, -0.185059,0, 0, 0-29,9.31, 975.47223217.5,0.000000,0.000000
62,14.436001140, 122, 359,-15920, -2316, -2876,-0.971680, -0.141357, -0.175537,0, 0, 0-29,9.31, 975.47223217.5,0.000000,0.000000
63,14.660272110, 107, -42,-15844, -2096, -2880,-0.967041, -0.127930, -0.175781,0, 0, 0-29,9.33, 975.50223217.5,0.000000,0.000000
64,14.892230121, -1, 229,-15480, -2660, -3128,-0.944824, -0.162354, -0.190918,0, 0, 0-29,9.33, 975.52223218.6,0.000000,0.000000
65,15.116496290, 12, -1118,-15456, -2940, -3112,-0.943359, -0.179443, -0.189941,0, 0, 0-29,9.33, 975.52223218.6,0.000000,0.000000
66,15.340789172, 68, 199,-15760, -2548, -2936,-0.961914, -0.155518, -0.179199,0, 0, 0-28,9.33, 975.52223219.6,0.000000,0.000000
67,15.5650731, 140, 1686,-15656, -2960, -3220,-0.955566, -0.180664, -0.196533,0, 0, 0-29,9.35, 975.45223219.6,0.000000,0.000000
68,15.79647863, 60, 687,-15628, -1964, -2884,-0.953857, -0.119873, -0.176025,0, 0, 0-29,9.35, 975.47223219.6,0.000000,0.000000
69,16.02033496, 89, 540,-15712, -1760, -2988,-0.958984, -0.107422, -0.182373,0, 0, 0-29,9.35, 975.47223219.6,0.000000,0.000000
70,16.244576105, 38, -37,-15708, -1580, -3168,-0.958740, -0.096436, -0.193359,0, 0, 0-29,9.35, 975.47223220.6,0.000000,0.000000
71,16.46887895, 45, 609,-16004, -1312, -3056,-0.976807, -0.080078, -0.186523,0, 0, 0-29,9.38, 975.42223220.6,0.000000,0.000000
72,16.700279161, 62, -350,-15956, -1172, -3184,-0.973877, -0.071533, -0.194336,0, 0, 0-29,9.38, 975.50223220.6,0.000000,0.000000
73,16.92412866, 72, 294,-15944, -1444, -2716,-0.973145, -0.088135, -0.165771,0, 0, 0-29,9.38, 975.50223220.6,0.000000,0.000000
74,17.14850490, 69, 147,-15872, -1708, -3124,-0.968750, -0.104248, -0.190674,0, 0, 0-28,9.38, 975.50223221.6,0.000000,0.000000
75,17.37277498, 65, 25,-15868, -1320, -2940,-0.968506, -0.080566, -0.179443,0, 0, 0-29,9.40, 975.45223221.6,0.000000,0.000000
76,17.640848113, 60, 202,-15780, -2072, -2952,-0.963135, -0.126465, -0.180176,0, 0, 0-29,9.40, 975.48223221.6,0.000000,0.000000
77,17.86468970, 55, 244,-15712, -1252, -3192,-0.958984, -0.076416, -0.194824,0, 0, 0-29,9.40, 975.48223221.6,0.000000,0.000000
78,18.088531-327, 45, 526,-15692, -2052, -3072,-0.957764, -0.125244, -0.187500,0, 0, 0-29,9.42, 975.42223221.6,0.000000,0.000000
79,18.31277779, 20, 28,-15720, -1192, -2988,-0.959473, -0.072754, -0.182373,0, 0, 0-29,9.42, 975.45223222.6,0.000000,0.000000
80,18.544716190, 88, -506,-15580, -1584, -3072,-0.950928, -0.096680, -0.187500,0, 0, 0-29,9.42, 975.45223222.6,0.000000,0.000000
81,18.768576-118, -87, -317,-15656, -1820, -2904,-0.955566, -0.111084, -0.177246,0, 0, 0-29,9.42, 975.45223222.6,0.000000,0.000000
82,18.9923691149, 687, 188,-16112, -456, -2360,-0.983398, -0.027832, -0.144043,0, 0, 0-28,9.44, 975.40223222.6,0.000000,0.000000
83,19.224352109, 54, -83,-15700, -1496, -3080,-0.958252, -0.091309, -0.187988,0, 0, 0-29,9.44, 975.43223223.6,0.000000,0.000000
84,19.448629102, 76, -9,-15888, -972, -2924,-0.969727, -0.059326, -0.178467,0, 0, 0-29,9.44, 975.43223223.6,0.000000,0.000000
85,19.680737104, 54, 171,-15652, -1752, -3236,-0.955322, -0.106934, -0.197510,0, 0, 0-29,9.44, 975.43223223.6,0.000000,0.000000
86,19.90454935, 60, 391,-16092, -1724, -2852,-0.982178, -0.105225, -0.174072,0, 0, 0-28,9.46, 975.43223223.6,0.000000,0.000000
87,20.13591827, 61, 500,-15864, -1676, -2992,-0.968262, -0.102295, -0.182617,0, 0, 0-29,9.46, 975.45223223.6,0.000000,0.000000
88,20.360214119, 53, -160,-15928, -1172, -2900,-0.972168, -0.071533, -0.177002,0, 0, 0-29,9.46, 975.45223224.6,0.000000,0.000000
89,20.584530126, 65, 133,-15888, -1312, -3136,-0.969727, -0.080078, -0.191406,0, 0, 0-29,9.46, 975.45223224.6,0.000000,0.000000
90,20.808311123, 66, 274,-15860, -1332, -2880,-0.968018, -0.081299, -0.175781,0, 0, 0-29,9.48, 975.40223224.6,0.000000,0.000000
91,21.03970094, 103, -2,-15904, -1240, -2960,-0.970703, -0.075684, -0.180664,0, 0, 0-28,9.48, 975.43223224.6,0.000000,0.000000
